data
0.865199983
0.893000007
0.903800011
0.90140003
0.899900019
0.883099973
0.878300011
0.905499995
0.906099975
0.887700021
0.859300017
0.884599984
0.895699978
0.902700007
0.898899972
0.897499979
0.90259999
0.898299992
0.904799998
0.900300026
0.892099977
0.902800024
0.905700028
0.907800019
0.903699994
0.909300029
0.910300016
0.903599977
0.906599998
0.90170002
0.902199984
0.881399989
0.874100029
0.903900027
0.89410001
0.896399975
0.867900014
0.896899998
0.901000023
0.902499974
0.901799977
0.9005
0.899999976
0.899900019
0.906099975
0.90109998
0.885200024
0.899399996
0.899100006
0.904699981
0.895900011
0.895699978
0.908800006
0.907400012
0.904500008
0.892700016
0.906700015
0.891700029
0.899299979
0.901300013
0.906300008
0.895500004
0.897000015
0.895200014
0.887799978
0.900399983
0.901000023
0.910399973
0.91109997
0.904500008
0.905300021
0.907400012
0.886300027
0.891900003
0.907899976
0.906499982
0.893100023
0.905600011
0.91049999
0.890399992
0.910399973
0.882499993
0.897400022
0.90140003
0.906400025
0.882000029
0.906099975
0.835200012
0.887799978
0.907599986
0.906000018
0.897400022
0.898899972
0.902899981
0.888599992
0.883700013
0.861400008
0.907299995
0.904299974
0.901499987
0.905799985
0.870299995
0.900900006
0.912199974
0.909600019
0.904999971
0.911599994
0.905200005
0.89410001
0.803799987
0.824800014
0.895500004
0.863499999
0.881099999
0.901199996
0.882000029
0.909399986
0.899600029
0.899600029
0.882000029
0.899299979
0.906199992
0.909300029
0.907100022
0.90259999
0.908800006
0.900099993
0.907599986
0.897599995
0.896899998
0.904299974
0.898000002
0.894599974
0.899299979
0.903900027
0.886399984
0.904900014
0.874599993
0.873300016
0.837599993
0.883400023
0.88410002
0.895399988
0.901300013
0.901799977
0.9023
0.906599998
0.890500009
0.908900023
0.906000018
0.905600011
0.908800006
0.908100009
0.90109998
0.911599994
0.908100009
0.898699999
0.863399982
0.828000009
0.898800015
0.886399984
0.909500003
0.893000007
0.895799994
0.899999976
0.90170002
0.90200001
0.898199975
0.887000024
0.898400009
0.911800027
0.908299983
0.906099975
0.903299987
0.910300016
0.903900027
0.89380002
0.898999989
0.907899976
0.903100014
0.908200026
0.902800024
0.905399978
0.906099975
0.901799977
0.853799999
0.872200012
0.906499982
0.90140003
0.900099993
0.906799972
0.904200017
0.906300008
0.908999979
0.894500017
0.899699986
0.904200017
0.907999992
0.907999992
0.90200001
0.906599998
0.889699996
0.899699986
0.903100014
0.913399994
0.908599973
0.910899997
0.905799985
0.906099975
0.905700028
0.913100004
0.904900014
0.908800006
0.891600013
0.903999984
0.896799982
0.896499991
0.909500003
0.908800006
0.909699976
0.905499995
0.903299987
0.904600024
0.898400009
0.900900006
0.885500014
0.891200006
0.905099988
0.911000013
0.911499977
0.888999999
0.902499974
0.893299997
0.905600011
0.905300021
0.900399983
0.903500021
0.9023
0.896399975
0.889400005
0.880500019
0.902400017
0.909799993
0.897700012
0.91109997
0.91079998
0.913200021
0.899399996
0.914900005
0.901899993
0.894200027
0.910600007
0.914099991
0.879100025
0.907999992
0.908999979
0.904799998
0.912599981
0.912299991
0.909300029
0.907400012
0.901499987
0.899600029
0.909300029
0.903900027
0.912299991
0.905600011
0.915400028
0.891499996
0.913200021
0.903800011
0.882200003
0.829900026
0.906099975
0.914300025
0.903199971
0.833700001
0.892199993
0.905600011
0.909600019
0.905600011
0.901799977
0.91109997
0.904399991
0.908500016
0.904200017
0.897700012
0.904200017
0.903699994
0.915000021
0.913299978
0.905099988
0.909500003
0.8847
0.885999978
0.908500016
0.915099978
0.912699997
0.914300025
0.908500016
0.906099975
0.907500029
0.895900011
0.900200009
0.907800019
0.908200026
0.914600015
0.907999992
0.873300016
0.89319998
0.909099996
0.907700002
0.897800028
0.900399983
0.91049999
0.908699989
0.895600021
0.907599986
0.915000021
0.897300005
0.905499995
0.910300016
0.904799998
0.907899976
0.914200008
0.915499985
0.912400007
0.907400012
0.912899971
0.914499998
0.911899984
0.901600003
0.91079998
0.910700023
0.905799985
0.915099978
0.90140003
0.906499982
0.913299978
0.899999976
0.896799982
0.906899989
0.913500011
0.909399986
0.912400007
0.913100004
0.91049999
0.908800006
0.890900016
0.912599981
0.915799975
0.907199979
0.908800006
0.91109997
0.911199987
0.908900023
0.903500021
0.879400015
0.887899995
0.885200024
0.893299997
0.88410002
0.89139998
0.896799982
0.904699981
0.90079999
0.916100025
0.912400007
0.913699985
0.916499972
0.911300004
0.881200016
0.900699973
0.909600019
0.912400007
0.908699989
0.912800014
0.917400002
0.912599981
0.914799988
0.912
0.914300025
0.913399994
0.905200005
0.911000013
0.914200008
0.913600028
0.903500021
0.907899976
0.899600029
0.908500016
0.902700007
0.914099991
0.916899979
0.90259999
0.905300021
0.899399996
0.904200017
0.904100001
0.914600015
0.916199982
0.914799988
0.912599981
0.913299978
0.913500011
0.896300018
0.913299978
0.903400004
0.902499974
0.908100009
0.913900018
0.910300016
0.913699985
0.915300012
0.914900005
0.912500024
0.916800022
0.914600015
0.914799988
0.912199974
0.904500008
0.908299983
0.916599989
0.918200016
0.913999975
0.916199982
0.915099978
0.91140002
0.912500024
0.913999975
0.913900018
0.917200029
0.915400028
0.905200005
0.910300016
0.915899992
0.910899997
0.903299987
0.912599981
0.915000021
0.916700006
0.912100017
0.910700023
0.898100019
0.913800001
0.91869998
0.915499985
0.916599989
0.910700023
0.915499985
0.902999997
0.917699993
0.912400007
0.919700027
0.917699993
0.907500029
0.903699994
0.902999997
0.913100004
0.911000013
0.915400028
0.913800001
0.900399983
0.917100012
0.914099991
0.913600028
0.909200013
0.908100009
0.903800011
0.915000021
0.905099988
0.912599981
0.915799975
0.916400015
0.906499982
0.915300012
0.908999979
0.914399981
0.911000013
0.914399981
0.915400028
0.912400007
0.913100004
0.909600019
0.904399991
0.90990001
0.907299995
0.91170001
0.914200008
0.916400015
0.916999996
0.908200026
0.912899971
0.912999988
0.912100017
0.910399973
0.916800022
0.906799972
0.907500029
0.914900005
0.908900023
0.906599998
0.896799982
0.911899984
0.916000009
0.912199974
0.91049999
0.917599976
0.918299973
0.91049999
0.913600028
0.915300012
0.908100009
0.915700018
0.907899976
0.912100017
0.911199987
0.909200013
0.913500011
0.91140002
0.916899979
0.917800009
0.917999983
0.916800022
0.900600016
0.908999979
0.912100017
0.906000018
0.907299995
0.911499977
0.91049999
0.913800001
0.917900026
0.912699997
0.917999983
0.914900005
0.901899993
0.916499972
0.917400002
0.920799971
0.912699997
0.916899979
0.907199979
0.918500006
0.91869998
0.911199987
0.91109997
0.915700018
0.915600002
0.91869998
0.91930002
0.916800022
0.912400007
0.918500006
0.91839999
0.904100001
0.917999983
0.912500024
0.920400023
0.920899987
0.911300004
0.90990001
0.916499972
0.913500011
0.918600023
0.917200029
0.912
0.915000021
0.916400015
0.918500006
0.920400023
0.921400011
0.920700014
0.91930002
0.917299986
0.913699985
0.91869998
0.916199982
0.918299973
0.91869998
0.92049998
0.915600002
0.917800009
0.915300012
0.914699972
0.914900005
0.916100025
0.906199992
0.88349998
0.904699981
0.912100017
0.915199995
0.894699991
0.913299978
0.913699985
0.914799988
0.915799975
0.888300002
0.916100025
0.918600023
0.918500006
0.91140002
0.909399986
0.884000003
0.917800009
0.915400028
0.916999996
0.909399986
0.914099991
0.913500011
0.913200021
0.914399981
0.917999983
0.912199974
0.907999992
0.92019999
0.913200021
0.904299974
0.914200008
0.915799975
0.913800001
0.904100001
0.911599994
0.915600002
0.917400002
0.91170001
0.913800001
0.907199979
0.900200009
0.901000023
0.903199971
0.912199974
0.908100009
0.917999983
0.917200029
0.91839999
0.918200016
0.91839999
0.909500003
0.907299995
0.914099991
0.911800027
0.909699976
0.91960001
0.901899993
0.91140002
0.918600023
0.917999983
0.915499985
0.915300012
0.897700012
0.908399999
0.9199
0.909200013
0.917100012
0.912400007
0.913200021
0.912500024
0.913299978
0.912999988
0.909099996
0.91900003
0.916899979
0.902199984
0.911199987
0.911199987
0.915700018
0.909699976
0.908500016
0.905099988
0.911599994
0.910099983
0.907800019
0.9102
0.908299983
0.908399999
0.914799988
0.895500004
0.915300012
0.9102
0.911000013
0.914900005
0.894500017
0.902400017
0.905799985
0.912199974
0.913699985
0.911800027
0.902400017
0.912999988
0.914699972
0.915700018
0.9102
0.9023
0.914300025
0.914200008
0.914799988
0.905600011
0.908699989
0.912400007
0.909099996
0.912500024
0.907000005
0.891499996
0.897800028
0.915199995
0.899299979
0.913399994
0.914399981
0.912100017
0.910300016
0.906000018
0.915700018
0.915700018
0.914900005
0.912400007
0.917699993
0.915300012
0.90990001
0.895699978
0.91049999
0.915499985
0.916700006
0.916299999
0.911300004
0.916199982
0.92049998
0.915400028
0.915700018
0.91079998
0.915300012
0.917900026
0.906099975
0.913800001
0.914399981
0.906300008
0.909300029
0.912
0.913100004
0.918900013
0.917500019
0.91109997
0.917100012
0.912800014
0.909600019
0.91109997
0.915400028
0.905799985
0.916899979
0.905300021
0.909799993
0.916299999
0.9102
0.913699985
0.91930002
0.908299983
0.915199995
0.90079999
0.913100004
0.892400026
0.909500003
0.915499985
0.907100022
0.910700023
0.913399994
0.913699985
0.916299999
0.916599989
0.912500024
0.917299986
0.914099991
0.905700028
0.911300004
0.898999989
0.91049999
0.913299978
0.911899984
0.918200016
0.913299978
0.912899971
0.916100025
0.916899979
0.917200029
0.918099999
0.912500024
0.920700014
0.911199987
0.909799993
0.900300026
0.919700027
0.915000021
0.916199982
0.917699993
0.917699993
0.919099987
0.918799996
0.912999988
0.914200008
0.910700023
0.915300012
0.910899997
0.904600024
0.921400011
0.908800006
0.920799971
0.917599976
0.914399981
0.914300025
0.907000005
0.912999988
0.907700002
0.912
0.905099988
0.913399994
